Student ID,Age,Nationality1,Nationality2,Locality,Special Need,Support,Student Type,Profession,Professional Situation,Professional Group,Mother's Profession,Mother's Habilitation,Mother's Professional Situation,Mother's Professional Group,Father's Profession,Father's Habilitation,Father's Professional Group,Father's Professional Situation,Academic Year,Course,Faculty,Scholarship,Admission,Status,DGES Info,Admission Category,Admission Grade
9e452d31-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,141
9e455440-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Empregado de Mesa,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Enfermeiro - Especialista Em Saúde Materna e Obstétrica,Ensino superior - bacharelato,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta própria como empregador,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,131.9
9e455440-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Empregado de Mesa,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Enfermeiro - Especialista Em Saúde Materna e Obstétrica,Ensino superior - bacharelato,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta própria como empregador,201516,CIÊNCIAS BIOMÉDICAS (1º CICLO),Reitoria - Centro de Novos Projectos,Recusada,FASE 2,0,1 - Concurso nacional de acesso,Unknown,130.6
9e455441-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,MONCARAPACHO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Reformado,Outra situação,Trabalhador Agrícola (Trabalhador Rural),Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta própria como isolado,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,178.9
9e457b50-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Operador de Supermercado,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Fiel de Armazém,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Pessoal administrativo,Reformado,201516,BIOLOGIA MARINHA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,123
9e457b51-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Cozinheiros e Trabalhadores Similares,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores","Outros Serventes da Construção Civil e Obras Públicas, Porta Miras e Trabalhadores Similares",Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhadores não qualificados,Trabalhador por conta própria como isolado,201516,BIOLOGIA MARINHA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,135.3
9e45a260-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,MONCARAPACHO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta de outrem,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,127.7
9e45a261-3dea-11ef-8a13-07a6be7df6b6,18,Roménia,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Unknown,Ensino secundário - 12.º  ou equivalente,"Agricultores e trabalhadores qualificados da agricultura, da pesca e da floresta",Trabalhador por conta de outrem,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,125.10000000000001
9e45c970-3dea-11ef-8a13-07a6be7df6b6,19,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Outra situação,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não disponível,Não disponível,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recusada,FASE 1,0,1 - Concurso nacional de acesso,Unknown,115.2
47fdb441-390a-11ef-8797-31181e55ecc2,18,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Engenheiro Técnico de Informática,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,"Outro Pessoal de Limpeza de Escritórios, Hotéis e Trabalhadores Similares",Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Aluno, estudante",Trabalhadores não qualificados,Outros Técnicos de Contabilidade e Trabalhadores Similares,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Técnicos e profissões de nível intermédio,Trabalhador por conta própria como isolado,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,162.5
47fdb442-390a-11ef-8797-31181e55ecc2,18,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,Outra situação,Alunos com grupo profissional para corrigir,Director Financeiro,Ensino superior - licenciatura,Trabalhador por conta de outrem,"Representantes do poder legislativo e de órgãos executivos, dirigentes, directores e gestores executivos",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Outra situação,Trabalhador por conta própria como empregador,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,132
9e45f080-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,VILA NOVA DE CACELA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Outra situação,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,112.7
9e45f081-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Ecónomo,Ensino superior - mestrado,Trabalhador por conta de outrem,Pessoal administrativo,Profissão Ignorada,Ensino secundário - 12.º  ou equivalente,Trabalhadores não qualificados,Trabalhador por conta de outrem,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,132
9e461790-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Vendedores e Demonstradores,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como empregador,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Outros Vendedores e Demonstradores,Ensino superior - licenciatura,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,141
5b358e30-3535-11ef-af6f-09f1977a5dda,17,Portugal,Unknown,CACHOPO,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Profissionais de saúde,Outra situação,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores dos cuidados pessoais e similares,Outra situação,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,"Trabalhadores não qualificados da indústria extractiva, construção, indústria transformadora e transportes",Trabalhador por conta própria como isolado,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,145
5b358e31-3535-11ef-af6f-09f1977a5dda,18,Portugal,Unknown,VILA REAL SANTO ANTÓNIO,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Não sabe,Outra situação,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Não sabe,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores não qualificados da indústria extractiva, construção, indústria transformadora e transportes",Trabalhador por conta de outrem,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,128
9e463ea0-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,VILA REAL SANTO ANTÓNIO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Advogados e Consultores Jurídicos,Ensino superior - licenciatura,Trabalhador por conta própria como isolado,Especialistas das atividades intelectuais e científicas,Assessor (Consultor),Ensino superior - licenciatura,"Representantes do poder legislativo e de órgãos executivos, dirigentes, directores e gestores executivos",Trabalhador por conta de outrem,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,149.20000000000002
f7297ec0-4393-11ef-9bb9-1f0134218f6a,17,Portugal,Unknown,VILA REAL SANTO ANTÓNIO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - mestrado,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Desempregado,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,136.1
5b358e32-3535-11ef-af6f-09f1977a5dda,18,Portugal,Unknown,CHARNECA DA CAPARICA,No,No,Estudante a Tempo Inteiro,Outra situação,"Aluno, estudante",Não sabe,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Professores,Unknown,Ensino superior - licenciatura,Professores,Trabalhador por conta de outrem,201516,BIOLOGIA MARINHA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,128.1
9e4665b0-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,PÊRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Unknown,Unknown,Unknown,"Aluno, estudante",Unknown,Unknown,Unknown,Unknown,"Aluno, estudante",201516,BIOLOGIA MARINHA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,134.2
9e468cc0-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,ESTOMBAR,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Reformado,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,158.6
f729a5d0-4393-11ef-9bb9-1f0134218f6a,23,China,Unknown,CARVOEIRO LGA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Cozinheiro,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como empregador,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Cozinheiro,Ensino secundário - 12.º  ou equivalente,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta própria como empregador,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,147.20000000000002
9e468cc1-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Forneiro de Panificação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores qualificados da indústria, construção e artífices",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,156
9e46b3d0-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,PARCHAL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,201516,BIOLOGIA MARINHA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,125
9e46b3d1-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Não disponível,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não disponível,Não disponível,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,180.70000000000002
9e46dae0-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,PARCHAL,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Reformado,Outra situação,Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,Outra situação,Trabalhador por conta própria como empregador,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,148.5
9e46dae2-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta própria como isolado,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta de outrem,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,120.60000000000001
9e4701f0-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,ALBUFEIRA,No,No,Atleta Estudante,Unknown,Desempregado,Outra situação,Auxiliar de Laboratório,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores não qualificados,Taxidermista,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,150.4
f729cce0-4393-11ef-9bb9-1f0134218f6a,18,Portugal,Unknown,FERREIRAS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Auxiliar de Biblioteca,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Operador de Máquinas - Pedreiras (Trabalhador de Pedreiras),Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta de outrem,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,1,1 - Concurso nacional de acesso,Unknown,134
9e4701f1-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,BOLIQUEIME,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Recepcionistas e Trabalhadores Similares,Ensino superior - bacharelato,Trabalhador por conta de outrem,Pessoal administrativo,Barman (Empregado do Serviço de Bebidas),Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta própria como empregador,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,120.7
f729cce1-4393-11ef-9bb9-1f0134218f6a,17,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Não disponível,Unknown,Ensino secundário - 12.º  ou equivalente,Doméstico,Não disponível,Operador de Máquinas - Pedreiras (Trabalhador de Pedreiras),Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta própria como empregador,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,137.1
9e472900-3dea-11ef-8a13-07a6be7df6b6,19,Portugal,Unknown,ALGOZ,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Não disponível,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Não disponível,"Aluno, estudante",201516,ARQUITETURA PAISAGISTA (1º CICLO),Faculdade de Ciências e Tecnologia,No,Reingresso,0,14 - Reingresso,Unknown,Unknown
5b358e33-3535-11ef-af6f-09f1977a5dda,18,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Unknown,Outra situação,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Não sabe,Outra situação,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não sabe,Trabalhador por conta de outrem,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,134.8
9e472901-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,ESTOMBAR,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Reformado,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,121.10000000000001
9e475010-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,ALGOZ,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Cozinheiro,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Outros Vendedores e Demonstradores,Ensino secundário - 12.º  ou equivalente,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,145.8
9e475011-3dea-11ef-8a13-07a6be7df6b6,17,Portugal,Unknown,SILVES,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Secretários,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Técnico de Manutenção - Informática,Ensino secundário - 12.º  ou equivalente,Técnicos e profissões de nível intermédio,Desempregado,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recebida (SAS),FASE 1,0,1 - Concurso nacional de acesso,Unknown,182
9e477720-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,LOULÉ,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,CIÊNCIAS FARMACÊUTICAS (MESTRADO INTEGRADO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,131.8
9e477721-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Trabalhadores qualificados da indústria, construção e artífices",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta própria como empregador,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,146.6
9e479e30-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,Outra situação,Electricista-Montador de Instalações de Baixa Tensão,Ensino secundário - 12.º  ou equivalente,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta própria como empregador,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,1,1 - Concurso nacional de acesso,Unknown,185.6
9e479e31-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Secretários,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Outra situação,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,145.3
9e47c540-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Não disponível,Outra situação,Outra situação,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,157.8
47fddb51-390a-11ef-8797-31181e55ecc2,17,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Alunos com grupo profissional para corrigir,Outros Empregados Administrativos dos Serviços Financeiros e Trabalhadores Similares,Ensino superior - bacharelato,Trabalhador por conta de outrem,Pessoal administrativo,Físico - Especialista Em Termodinâmica,Ensino superior - mestrado,Especialistas das atividades intelectuais e científicas,Desempregado,201516,BIOTECNOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,Recusada,FASE 1,1,1 - Concurso nacional de acesso,Unknown,120.8
9e47ec50-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,SAGRES,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Gerente - Estabelecimentos Bancários,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,"Outros Directores e Gerentes de Empresas de Serviços Pessoais, de Limpeza e Similares",Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Representantes do poder legislativo e de órgãos executivos, dirigentes, directores e gestores executivos",Trabalhador por conta própria como empregador,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,143.3
9e47ec51-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,LAGOS,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Trabalhador por conta própria como isolado,201516,ENGENHARIA INFORMÁTICA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,133.9
9e481360-3dea-11ef-8a13-07a6be7df6b6,18,Portugal,Unknown,SAGRES,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Outra situação,Outros Recepcionistas e Trabalhadores Similares,Ensino secundário - 12.º  ou equivalente,Trabalhador por conta de outrem,Pessoal administrativo,Militar,Ensino secundário - 12.º  ou equivalente,Profissões das Forças Armadas,Trabalhador por conta de outrem,201516,BIOLOGIA (1º CICLO),Faculdade de Ciências e Tecnologia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,166.5
5b358e34-3535-11ef-af6f-09f1977a5dda,18,Portugal,Unknown,TUNES,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Alunos com grupo profissional para corrigir,Empregado de Quartos - Hotelaria,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Trabalhadores não qualificados,Controlador - Indústria Hoteleira,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Trabalhador por conta de outrem,201516,PSICOLOGIA (1º CICLO),Faculdade de Ciências Humanas e Sociais,No,FASE 2,0,1 - Concurso nacional de acesso,Unknown,138.9
